"Column Name","Label"
"S2503_C05_033EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C05_034E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C05_034M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C05_034MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C05_034EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C05_035E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C05_035M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C05_035MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C05_035EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C05_036E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C05_036EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C05_036M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C05_036MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C05_037E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C05_037EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C05_037M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C05_037MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C05_038E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C05_038EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C05_038M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C05_038MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C05_039E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C05_039M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C05_039MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C05_039EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C05_040E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C05_040EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C05_040M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C05_040MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C05_041E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C05_041EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C05_041M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C05_041MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C05_042E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C05_042M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C05_042MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C05_042EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C05_043E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C05_043M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C05_043MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C05_043EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C05_044E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C05_044M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C05_044MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C05_044EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C05_045E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income"
"S2503_C05_045EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income"
"S2503_C05_045M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income"
"S2503_C05_045MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income"
"S2503_C05_046E","Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!No cash rent"
"S2503_C05_046EA","Annotation of Estimate!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!No cash rent"
"S2503_C05_046M","Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!No cash rent"
"S2503_C05_046MA","Annotation of Margin of Error!!Renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!No cash rent"
"S2503_C06_001E","Estimate!!Percent renter-occupied housing units!!Occupied housing units"
"S2503_C06_001M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units"
"S2503_C06_001MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units"
"S2503_C06_001EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units"
"S2503_C06_002E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Less than $5,000"
"S2503_C06_002EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Less than $5,000"
"S2503_C06_002M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Less than $5,000"
"S2503_C06_002MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Less than $5,000"
"S2503_C06_003E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$5,000 to $9,999"
"S2503_C06_003M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$5,000 to $9,999"
"S2503_C06_003MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$5,000 to $9,999"
"S2503_C06_003EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$5,000 to $9,999"
"S2503_C06_004E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"S2503_C06_004EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"S2503_C06_004M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"S2503_C06_004MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$10,000 to $14,999"
"S2503_C06_005E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $19,999"
"S2503_C06_005M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $19,999"
"S2503_C06_005MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $19,999"
"S2503_C06_005EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$15,000 to $19,999"
"S2503_C06_006E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$20,000 to $24,999"
"S2503_C06_006EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$20,000 to $24,999"
"S2503_C06_006M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$20,000 to $24,999"
"S2503_C06_006MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$20,000 to $24,999"
"S2503_C06_007E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"S2503_C06_007EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"S2503_C06_007M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"S2503_C06_007MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$25,000 to $34,999"
"S2503_C06_008E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"S2503_C06_008M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"S2503_C06_008MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"S2503_C06_008EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$35,000 to $49,999"
"S2503_C06_009E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2503_C06_009M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2503_C06_009MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2503_C06_009EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$50,000 to $74,999"
"S2503_C06_010E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2503_C06_010EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2503_C06_010M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2503_C06_010MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$75,000 to $99,999"
"S2503_C06_011E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"S2503_C06_011EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"S2503_C06_011M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"S2503_C06_011MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999"
"S2503_C06_012E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$150,000 or more"
"S2503_C06_012M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$150,000 or more"
"S2503_C06_012MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$150,000 or more"
"S2503_C06_012EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$150,000 or more"
"S2503_C06_013E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars)"
"S2503_C06_013M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars)"
"S2503_C06_013MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars)"
"S2503_C06_013EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars)"
"S2503_C06_014E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Less than $300"
"S2503_C06_014EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Less than $300"
"S2503_C06_014M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Less than $300"
"S2503_C06_014MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Less than $300"
"S2503_C06_015E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$300 to $499"
"S2503_C06_015M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$300 to $499"
"S2503_C06_015MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$300 to $499"
"S2503_C06_015EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$300 to $499"
"S2503_C06_016E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$500 to $799"
"S2503_C06_016M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$500 to $799"
"S2503_C06_016MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$500 to $799"
"S2503_C06_016EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$500 to $799"
"S2503_C06_017E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C06_017EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C06_017M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C06_017MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C06_018E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C06_018M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C06_018MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C06_018EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C06_019E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C06_019EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C06_019M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C06_019MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C06_020E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C06_020EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C06_020M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C06_020MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C06_021E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
"S2503_C06_021M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
"S2503_C06_021MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
